date,ticker,company_name,prc,industry
2020-07-09,UNH,UNITEDHEALTH GROUP INC,291.16,Healthcare
2021-04-28,UNH,UNITEDHEALTH GROUP INC,394.59,Healthcare
2020-06-11,UNH,UNITEDHEALTH GROUP INC,283.73001,Healthcare
2023-11-30,UNH,UNITEDHEALTH GROUP INC,552.96997,Healthcare
2021-12-02,UNH,UNITEDHEALTH GROUP INC,446.01999,Healthcare
2019-05-17,UNH,UNITEDHEALTH GROUP INC,241.38,Healthcare
2020-07-30,UNH,UNITEDHEALTH GROUP INC,305.23001,Healthcare
2019-03-27,UNH,UNITEDHEALTH GROUP INC,241.71001,Healthcare
2019-04-03,UNH,UNITEDHEALTH GROUP INC,245.84,Healthcare
2019-08-05,UNH,UNITEDHEALTH GROUP INC,245.06,Healthcare
2023-05-18,UNH,UNITEDHEALTH GROUP INC,479.23001,Healthcare
2021-01-22,UNH,UNITEDHEALTH GROUP INC,347.54999,Healthcare
2022-05-05,UNH,UNITEDHEALTH GROUP INC,494.72,Healthcare
2022-03-01,UNH,UNITEDHEALTH GROUP INC,476.25,Healthcare
2019-07-25,UNH,UNITEDHEALTH GROUP INC,248.7,Healthcare
2020-09-28,UNH,UNITEDHEALTH GROUP INC,303.23001,Healthcare
2022-04-11,UNH,UNITEDHEALTH GROUP INC,537.44,Healthcare
2023-10-31,UNH,UNITEDHEALTH GROUP INC,535.56,Healthcare
2023-05-15,UNH,UNITEDHEALTH GROUP INC,486.85999,Healthcare
2022-05-23,UNH,UNITEDHEALTH GROUP INC,492.07999,Healthcare
2023-09-20,UNH,UNITEDHEALTH GROUP INC,492.13,Healthcare
2023-07-03,UNH,UNITEDHEALTH GROUP INC,477.88,Healthcare
2021-03-24,UNH,UNITEDHEALTH GROUP INC,370.60001,Healthcare
2019-10-25,UNH,UNITEDHEALTH GROUP INC,244.91,Healthcare
2020-02-05,UNH,UNITEDHEALTH GROUP INC,295.73001,Healthcare
2021-05-20,UNH,UNITEDHEALTH GROUP INC,408.64001,Healthcare
2020-11-17,UNH,UNITEDHEALTH GROUP INC,352.10001,Healthcare
2021-06-16,UNH,UNITEDHEALTH GROUP INC,397.25,Healthcare
2023-12-08,UNH,UNITEDHEALTH GROUP INC,549.77002,Healthcare
2020-12-11,UNH,UNITEDHEALTH GROUP INC,337.07001,Healthcare
2023-01-05,UNH,UNITEDHEALTH GROUP INC,489.95999,Healthcare
2020-08-05,UNH,UNITEDHEALTH GROUP INC,312.47,Healthcare
2021-06-02,UNH,UNITEDHEALTH GROUP INC,405.85001,Healthcare
2022-07-06,UNH,UNITEDHEALTH GROUP INC,515.28998,Healthcare
2020-05-12,UNH,UNITEDHEALTH GROUP INC,287.70001,Healthcare
2020-11-02,UNH,UNITEDHEALTH GROUP INC,312.10001,Healthcare
2022-05-19,UNH,UNITEDHEALTH GROUP INC,478.54999,Healthcare
2020-01-07,UNH,UNITEDHEALTH GROUP INC,289.79001,Healthcare
2022-06-22,UNH,UNITEDHEALTH GROUP INC,489.67999,Healthcare
2020-12-08,UNH,UNITEDHEALTH GROUP INC,347.85999,Healthcare
2021-07-19,UNH,UNITEDHEALTH GROUP INC,409.06,Healthcare
2022-02-04,UNH,UNITEDHEALTH GROUP INC,483.17001,Healthcare
2023-11-29,UNH,UNITEDHEALTH GROUP INC,534.97998,Healthcare
2020-09-23,UNH,UNITEDHEALTH GROUP INC,292.14001,Healthcare
2023-10-04,UNH,UNITEDHEALTH GROUP INC,510.62,Healthcare
2021-08-25,UNH,UNITEDHEALTH GROUP INC,419.73999,Healthcare
2019-04-01,UNH,UNITEDHEALTH GROUP INC,245.53999,Healthcare
2023-09-25,UNH,UNITEDHEALTH GROUP INC,510.28,Healthcare
2023-07-17,UNH,UNITEDHEALTH GROUP INC,484.07999,Healthcare
2019-05-23,UNH,UNITEDHEALTH GROUP INC,246.5,Healthcare
2019-07-03,UNH,UNITEDHEALTH GROUP INC,245.21001,Healthcare
2022-06-08,UNH,UNITEDHEALTH GROUP INC,493.53,Healthcare
2022-06-30,UNH,UNITEDHEALTH GROUP INC,513.63,Healthcare
2023-03-14,UNH,UNITEDHEALTH GROUP INC,464.57999,Healthcare
2022-07-26,UNH,UNITEDHEALTH GROUP INC,531.59003,Healthcare
2023-08-16,UNH,UNITEDHEALTH GROUP INC,503.56,Healthcare
2023-09-13,UNH,UNITEDHEALTH GROUP INC,479.84,Healthcare
2021-04-08,UNH,UNITEDHEALTH GROUP INC,364.89001,Healthcare
2019-03-06,UNH,UNITEDHEALTH GROUP INC,239.07001,Healthcare
2023-11-13,UNH,UNITEDHEALTH GROUP INC,542.57001,Healthcare
2023-02-17,UNH,UNITEDHEALTH GROUP INC,499.07999,Healthcare
2020-04-13,UNH,UNITEDHEALTH GROUP INC,263.51001,Healthcare
2019-07-05,UNH,UNITEDHEALTH GROUP INC,246.99001,Healthcare
2023-10-25,UNH,UNITEDHEALTH GROUP INC,530.21002,Healthcare
2019-08-21,UNH,UNITEDHEALTH GROUP INC,240.35001,Healthcare
2022-04-18,UNH,UNITEDHEALTH GROUP INC,534.08002,Healthcare
2023-07-21,UNH,UNITEDHEALTH GROUP INC,506.53,Healthcare
2023-02-14,UNH,UNITEDHEALTH GROUP INC,492.82999,Healthcare
2021-08-02,UNH,UNITEDHEALTH GROUP INC,415.57001,Healthcare
2021-03-25,UNH,UNITEDHEALTH GROUP INC,371.09,Healthcare
2022-12-30,UNH,UNITEDHEALTH GROUP INC,530.17999,Healthcare
2023-11-15,UNH,UNITEDHEALTH GROUP INC,538.40997,Healthcare
2020-10-27,UNH,UNITEDHEALTH GROUP INC,320.51001,Healthcare
2019-07-26,UNH,UNITEDHEALTH GROUP INC,252.94,Healthcare
2023-11-17,UNH,UNITEDHEALTH GROUP INC,536.28998,Healthcare
2021-12-31,UNH,UNITEDHEALTH GROUP INC,502.14001,Healthcare
2020-10-30,UNH,UNITEDHEALTH GROUP INC,305.14001,Healthcare
2020-03-24,UNH,UNITEDHEALTH GROUP INC,219.8,Healthcare
2020-03-06,UNH,UNITEDHEALTH GROUP INC,283.87,Healthcare
2019-02-21,UNH,UNITEDHEALTH GROUP INC,266.39999,Healthcare
2021-03-31,UNH,UNITEDHEALTH GROUP INC,372.07001,Healthcare
2019-02-13,UNH,UNITEDHEALTH GROUP INC,263.79999,Healthcare
2019-12-05,UNH,UNITEDHEALTH GROUP INC,282,Healthcare
2022-05-31,UNH,UNITEDHEALTH GROUP INC,496.78,Healthcare
2021-06-29,UNH,UNITEDHEALTH GROUP INC,398.10001,Healthcare
2023-05-03,UNH,UNITEDHEALTH GROUP INC,489.44,Healthcare
2021-07-28,UNH,UNITEDHEALTH GROUP INC,409.17001,Healthcare
2022-12-01,UNH,UNITEDHEALTH GROUP INC,536.90997,Healthcare
2023-07-19,UNH,UNITEDHEALTH GROUP INC,503.70001,Healthcare
2019-07-31,UNH,UNITEDHEALTH GROUP INC,249.00999,Healthcare
2020-08-10,UNH,UNITEDHEALTH GROUP INC,319.10001,Healthcare
2022-11-11,UNH,UNITEDHEALTH GROUP INC,522.08002,Healthcare
2022-11-29,UNH,UNITEDHEALTH GROUP INC,528,Healthcare
2021-02-19,UNH,UNITEDHEALTH GROUP INC,324.57999,Healthcare
2020-02-19,UNH,UNITEDHEALTH GROUP INC,305.31,Healthcare
2022-03-11,UNH,UNITEDHEALTH GROUP INC,482.87,Healthcare
2020-02-06,UNH,UNITEDHEALTH GROUP INC,292.45999,Healthcare
2021-08-04,UNH,UNITEDHEALTH GROUP INC,421.54001,Healthcare
2020-07-22,UNH,UNITEDHEALTH GROUP INC,306.70999,Healthcare
2020-11-18,UNH,UNITEDHEALTH GROUP INC,344.51001,Healthcare
2022-05-02,UNH,UNITEDHEALTH GROUP INC,501.14999,Healthcare
2023-05-12,UNH,UNITEDHEALTH GROUP INC,491.23001,Healthcare
2023-01-25,UNH,UNITEDHEALTH GROUP INC,492.5,Healthcare
2020-11-11,UNH,UNITEDHEALTH GROUP INC,351.70001,Healthcare
2020-07-31,UNH,UNITEDHEALTH GROUP INC,302.78,Healthcare
2021-12-30,UNH,UNITEDHEALTH GROUP INC,504.42999,Healthcare
2022-12-02,UNH,UNITEDHEALTH GROUP INC,536.15997,Healthcare
2019-02-11,UNH,UNITEDHEALTH GROUP INC,257.14001,Healthcare
2021-11-23,UNH,UNITEDHEALTH GROUP INC,447.13,Healthcare
2021-05-05,UNH,UNITEDHEALTH GROUP INC,412.5,Healthcare
2020-06-24,UNH,UNITEDHEALTH GROUP INC,289.17999,Healthcare
2023-03-08,UNH,UNITEDHEALTH GROUP INC,470.60001,Healthcare
2021-06-25,UNH,UNITEDHEALTH GROUP INC,404.95001,Healthcare
2023-10-30,UNH,UNITEDHEALTH GROUP INC,529.98999,Healthcare
2023-08-02,UNH,UNITEDHEALTH GROUP INC,504.79999,Healthcare
2022-08-30,UNH,UNITEDHEALTH GROUP INC,522.84003,Healthcare
2022-03-17,UNH,UNITEDHEALTH GROUP INC,507.01999,Healthcare
2022-08-18,UNH,UNITEDHEALTH GROUP INC,545.21997,Healthcare
2022-12-09,UNH,UNITEDHEALTH GROUP INC,539.20001,Healthcare
2019-01-30,UNH,UNITEDHEALTH GROUP INC,270.37,Healthcare
2023-04-03,UNH,UNITEDHEALTH GROUP INC,494.19,Healthcare
2022-12-19,UNH,UNITEDHEALTH GROUP INC,523.59998,Healthcare
2021-12-15,UNH,UNITEDHEALTH GROUP INC,494.38,Healthcare
2019-10-18,UNH,UNITEDHEALTH GROUP INC,245.34,Healthcare
2021-12-13,UNH,UNITEDHEALTH GROUP INC,478.14001,Healthcare
2019-08-07,UNH,UNITEDHEALTH GROUP INC,246.45,Healthcare
2019-02-26,UNH,UNITEDHEALTH GROUP INC,262.98001,Healthcare
2021-12-01,UNH,UNITEDHEALTH GROUP INC,444.34,Healthcare
2022-04-04,UNH,UNITEDHEALTH GROUP INC,510.01999,Healthcare
2022-11-22,UNH,UNITEDHEALTH GROUP INC,523.09003,Healthcare
2023-09-12,UNH,UNITEDHEALTH GROUP INC,479.89999,Healthcare
2019-09-04,UNH,UNITEDHEALTH GROUP INC,226.73,Healthcare
2023-08-17,UNH,UNITEDHEALTH GROUP INC,493.95999,Healthcare
2021-02-08,UNH,UNITEDHEALTH GROUP INC,324.34,Healthcare
2020-06-16,UNH,UNITEDHEALTH GROUP INC,293,Healthcare
2019-11-01,UNH,UNITEDHEALTH GROUP INC,252.21001,Healthcare
2022-12-23,UNH,UNITEDHEALTH GROUP INC,531.31,Healthcare
2022-09-12,UNH,UNITEDHEALTH GROUP INC,531.25,Healthcare
2022-01-21,UNH,UNITEDHEALTH GROUP INC,461.17001,Healthcare
2022-12-21,UNH,UNITEDHEALTH GROUP INC,527.53998,Healthcare
2020-11-24,UNH,UNITEDHEALTH GROUP INC,336.01001,Healthcare
2019-08-13,UNH,UNITEDHEALTH GROUP INC,249.22,Healthcare
2022-08-16,UNH,UNITEDHEALTH GROUP INC,546.12,Healthcare
2023-04-19,UNH,UNITEDHEALTH GROUP INC,486.20001,Healthcare
2021-09-17,UNH,UNITEDHEALTH GROUP INC,420.16,Healthcare
2021-02-23,UNH,UNITEDHEALTH GROUP INC,329.51001,Healthcare
2020-06-25,UNH,UNITEDHEALTH GROUP INC,296.22,Healthcare
2023-01-11,UNH,UNITEDHEALTH GROUP INC,493.39999,Healthcare
2019-05-29,UNH,UNITEDHEALTH GROUP INC,242.39999,Healthcare
2021-01-07,UNH,UNITEDHEALTH GROUP INC,365.03,Healthcare
2020-06-05,UNH,UNITEDHEALTH GROUP INC,311.85001,Healthcare
2020-05-20,UNH,UNITEDHEALTH GROUP INC,287.98999,Healthcare
2021-08-10,UNH,UNITEDHEALTH GROUP INC,411.78,Healthcare
2021-12-09,UNH,UNITEDHEALTH GROUP INC,473.32001,Healthcare
2019-12-03,UNH,UNITEDHEALTH GROUP INC,276.89999,Healthcare
2020-04-30,UNH,UNITEDHEALTH GROUP INC,292.47,Healthcare
2022-01-10,UNH,UNITEDHEALTH GROUP INC,465,Healthcare
2021-12-21,UNH,UNITEDHEALTH GROUP INC,487.20999,Healthcare
2022-08-04,UNH,UNITEDHEALTH GROUP INC,533.75,Healthcare
2019-05-28,UNH,UNITEDHEALTH GROUP INC,242.06,Healthcare
2021-08-03,UNH,UNITEDHEALTH GROUP INC,421.89999,Healthcare
2020-01-10,UNH,UNITEDHEALTH GROUP INC,295.13,Healthcare
2022-09-01,UNH,UNITEDHEALTH GROUP INC,524,Healthcare
2023-10-24,UNH,UNITEDHEALTH GROUP INC,525,Healthcare
2020-03-26,UNH,UNITEDHEALTH GROUP INC,255.39,Healthcare
2019-10-08,UNH,UNITEDHEALTH GROUP INC,220.11,Healthcare
2022-06-16,UNH,UNITEDHEALTH GROUP INC,456.09,Healthcare
2022-02-01,UNH,UNITEDHEALTH GROUP INC,468.41,Healthcare
2023-10-10,UNH,UNITEDHEALTH GROUP INC,524.23999,Healthcare
2021-07-20,UNH,UNITEDHEALTH GROUP INC,412.97,Healthcare
2020-12-24,UNH,UNITEDHEALTH GROUP INC,340.79001,Healthcare
2021-03-02,UNH,UNITEDHEALTH GROUP INC,334.64001,Healthcare
2023-01-23,UNH,UNITEDHEALTH GROUP INC,485.81,Healthcare
2022-06-23,UNH,UNITEDHEALTH GROUP INC,499.81,Healthcare
2022-01-14,UNH,UNITEDHEALTH GROUP INC,468.69,Healthcare
2023-10-27,UNH,UNITEDHEALTH GROUP INC,524.65997,Healthcare
2019-04-04,UNH,UNITEDHEALTH GROUP INC,247.39,Healthcare
2021-06-07,UNH,UNITEDHEALTH GROUP INC,400.25,Healthcare
2019-03-13,UNH,UNITEDHEALTH GROUP INC,252.25,Healthcare
2021-03-04,UNH,UNITEDHEALTH GROUP INC,333.81,Healthcare
2023-07-05,UNH,UNITEDHEALTH GROUP INC,471.22,Healthcare
2020-07-24,UNH,UNITEDHEALTH GROUP INC,300.79001,Healthcare
2021-02-01,UNH,UNITEDHEALTH GROUP INC,334,Healthcare
2020-11-04,UNH,UNITEDHEALTH GROUP INC,354.56,Healthcare
2019-11-08,UNH,UNITEDHEALTH GROUP INC,256.97,Healthcare
2020-07-20,UNH,UNITEDHEALTH GROUP INC,303.45999,Healthcare
2019-08-15,UNH,UNITEDHEALTH GROUP INC,244.25,Healthcare
2020-03-20,UNH,UNITEDHEALTH GROUP INC,206.59,Healthcare
2019-09-09,UNH,UNITEDHEALTH GROUP INC,230.67999,Healthcare
2021-10-11,UNH,UNITEDHEALTH GROUP INC,404.98999,Healthcare
2022-04-22,UNH,UNITEDHEALTH GROUP INC,520.94,Healthcare
2022-10-05,UNH,UNITEDHEALTH GROUP INC,527.07001,Healthcare
2021-08-16,UNH,UNITEDHEALTH GROUP INC,417.20999,Healthcare
2022-10-03,UNH,UNITEDHEALTH GROUP INC,515.51001,Healthcare
2022-07-14,UNH,UNITEDHEALTH GROUP INC,502.42999,Healthcare
2020-04-28,UNH,UNITEDHEALTH GROUP INC,288.35999,Healthcare
2022-01-11,UNH,UNITEDHEALTH GROUP INC,469,Healthcare
2022-07-01,UNH,UNITEDHEALTH GROUP INC,517.40002,Healthcare
2019-03-04,UNH,UNITEDHEALTH GROUP INC,236.02,Healthcare
2022-09-13,UNH,UNITEDHEALTH GROUP INC,513.96002,Healthcare
2020-01-31,UNH,UNITEDHEALTH GROUP INC,272.45001,Healthcare
2022-09-02,UNH,UNITEDHEALTH GROUP INC,516.34998,Healthcare
2023-02-02,UNH,UNITEDHEALTH GROUP INC,470.82999,Healthcare
2019-04-15,UNH,UNITEDHEALTH GROUP INC,230.2,Healthcare
2021-08-23,UNH,UNITEDHEALTH GROUP INC,425.35999,Healthcare
2019-01-29,UNH,UNITEDHEALTH GROUP INC,267.34,Healthcare
2020-01-17,UNH,UNITEDHEALTH GROUP INC,298.47,Healthcare
2022-11-14,UNH,UNITEDHEALTH GROUP INC,513.75,Healthcare
2021-09-13,UNH,UNITEDHEALTH GROUP INC,414.51999,Healthcare
2022-03-28,UNH,UNITEDHEALTH GROUP INC,513.20001,Healthcare
2023-11-10,UNH,UNITEDHEALTH GROUP INC,541.21002,Healthcare
2023-03-17,UNH,UNITEDHEALTH GROUP INC,469.5,Healthcare
2021-04-20,UNH,UNITEDHEALTH GROUP INC,396.53,Healthcare
2019-09-05,UNH,UNITEDHEALTH GROUP INC,229.59,Healthcare
2021-01-19,UNH,UNITEDHEALTH GROUP INC,352.19,Healthcare
2021-09-15,UNH,UNITEDHEALTH GROUP INC,417.51999,Healthcare
2020-11-09,UNH,UNITEDHEALTH GROUP INC,350,Healthcare
2019-09-23,UNH,UNITEDHEALTH GROUP INC,228.77,Healthcare
2023-04-24,UNH,UNITEDHEALTH GROUP INC,488.94,Healthcare
2020-08-13,UNH,UNITEDHEALTH GROUP INC,321.51999,Healthcare
2019-12-27,UNH,UNITEDHEALTH GROUP INC,295.97,Healthcare
2021-10-08,UNH,UNITEDHEALTH GROUP INC,408.45999,Healthcare
2023-01-10,UNH,UNITEDHEALTH GROUP INC,486,Healthcare
2022-03-03,UNH,UNITEDHEALTH GROUP INC,486.59,Healthcare
2023-07-26,UNH,UNITEDHEALTH GROUP INC,508,Healthcare
2022-07-13,UNH,UNITEDHEALTH GROUP INC,501.23999,Healthcare
2023-09-06,UNH,UNITEDHEALTH GROUP INC,476.94,Healthcare
2020-05-01,UNH,UNITEDHEALTH GROUP INC,284.51001,Healthcare
2020-11-16,UNH,UNITEDHEALTH GROUP INC,356.82001,Healthcare
2020-10-19,UNH,UNITEDHEALTH GROUP INC,324.22,Healthcare
2021-03-18,UNH,UNITEDHEALTH GROUP INC,362.04999,Healthcare
2021-06-14,UNH,UNITEDHEALTH GROUP INC,399.16,Healthcare
2019-10-02,UNH,UNITEDHEALTH GROUP INC,216.75,Healthcare
2019-10-01,UNH,UNITEDHEALTH GROUP INC,217.21001,Healthcare
2023-06-05,UNH,UNITEDHEALTH GROUP INC,498.19,Healthcare
2022-03-15,UNH,UNITEDHEALTH GROUP INC,497.91,Healthcare
2021-11-09,UNH,UNITEDHEALTH GROUP INC,464.35001,Healthcare
2023-02-23,UNH,UNITEDHEALTH GROUP INC,491.69,Healthcare
2020-10-29,UNH,UNITEDHEALTH GROUP INC,303.67999,Healthcare
2022-11-02,UNH,UNITEDHEALTH GROUP INC,543.42999,Healthcare
2022-10-14,UNH,UNITEDHEALTH GROUP INC,513.13,Healthcare
2019-09-03,UNH,UNITEDHEALTH GROUP INC,230.62,Healthcare
2022-04-05,UNH,UNITEDHEALTH GROUP INC,517.76001,Healthcare
2019-09-17,UNH,UNITEDHEALTH GROUP INC,232.52,Healthcare
2023-05-24,UNH,UNITEDHEALTH GROUP INC,480.82999,Healthcare
2021-10-26,UNH,UNITEDHEALTH GROUP INC,454.64001,Healthcare
2022-10-04,UNH,UNITEDHEALTH GROUP INC,523.16998,Healthcare
2020-07-13,UNH,UNITEDHEALTH GROUP INC,299.70999,Healthcare
2020-10-01,UNH,UNITEDHEALTH GROUP INC,313.07001,Healthcare
2019-10-14,UNH,UNITEDHEALTH GROUP INC,220.59,Healthcare
2019-05-01,UNH,UNITEDHEALTH GROUP INC,231.95,Healthcare
2020-09-22,UNH,UNITEDHEALTH GROUP INC,294.26001,Healthcare
2023-04-05,UNH,UNITEDHEALTH GROUP INC,509.23001,Healthcare
2023-01-17,UNH,UNITEDHEALTH GROUP INC,485.07999,Healthcare
2021-10-06,UNH,UNITEDHEALTH GROUP INC,394.25,Healthcare
2022-05-06,UNH,UNITEDHEALTH GROUP INC,499.62,Healthcare
2020-03-05,UNH,UNITEDHEALTH GROUP INC,282.95999,Healthcare
2021-04-01,UNH,UNITEDHEALTH GROUP INC,367.07001,Healthcare
2020-10-28,UNH,UNITEDHEALTH GROUP INC,308,Healthcare
2021-02-02,UNH,UNITEDHEALTH GROUP INC,338.72,Healthcare
2023-03-03,UNH,UNITEDHEALTH GROUP INC,478.56,Healthcare
2021-11-12,UNH,UNITEDHEALTH GROUP INC,458.98999,Healthcare
2023-01-24,UNH,UNITEDHEALTH GROUP INC,491.60001,Healthcare
2020-11-06,UNH,UNITEDHEALTH GROUP INC,347.45999,Healthcare
2023-12-01,UNH,UNITEDHEALTH GROUP INC,547.15997,Healthcare
2019-09-18,UNH,UNITEDHEALTH GROUP INC,230.61,Healthcare
2019-02-14,UNH,UNITEDHEALTH GROUP INC,265.32999,Healthcare
2020-05-22,UNH,UNITEDHEALTH GROUP INC,289.94,Healthcare
2020-02-11,UNH,UNITEDHEALTH GROUP INC,290.79001,Healthcare
2021-10-15,UNH,UNITEDHEALTH GROUP INC,428.07001,Healthcare
2023-12-29,UNH,UNITEDHEALTH GROUP INC,526.46997,Healthcare
2022-06-01,UNH,UNITEDHEALTH GROUP INC,492.54999,Healthcare
2022-08-31,UNH,UNITEDHEALTH GROUP INC,519.33002,Healthcare
2022-10-28,UNH,UNITEDHEALTH GROUP INC,551.23999,Healthcare
2023-05-23,UNH,UNITEDHEALTH GROUP INC,479.44,Healthcare
2022-04-29,UNH,UNITEDHEALTH GROUP INC,508.54999,Healthcare
2020-07-21,UNH,UNITEDHEALTH GROUP INC,305.10999,Healthcare
2023-06-26,UNH,UNITEDHEALTH GROUP INC,479.06,Healthcare
2019-11-12,UNH,UNITEDHEALTH GROUP INC,255.25,Healthcare
2020-10-14,UNH,UNITEDHEALTH GROUP INC,321.85001,Healthcare
2022-09-23,UNH,UNITEDHEALTH GROUP INC,513.60999,Healthcare
2021-05-26,UNH,UNITEDHEALTH GROUP INC,413.20999,Healthcare
2022-07-29,UNH,UNITEDHEALTH GROUP INC,542.34003,Healthcare
2020-10-09,UNH,UNITEDHEALTH GROUP INC,327.84,Healthcare
2022-03-09,UNH,UNITEDHEALTH GROUP INC,485.57001,Healthcare
2023-07-24,UNH,UNITEDHEALTH GROUP INC,508.67999,Healthcare
2021-01-13,UNH,UNITEDHEALTH GROUP INC,355.04001,Healthcare
2019-10-03,UNH,UNITEDHEALTH GROUP INC,215.36,Healthcare
2019-09-27,UNH,UNITEDHEALTH GROUP INC,215.25999,Healthcare
2021-11-04,UNH,UNITEDHEALTH GROUP INC,456.76001,Healthcare
2023-06-23,UNH,UNITEDHEALTH GROUP INC,477,Healthcare
2019-10-09,UNH,UNITEDHEALTH GROUP INC,222.08,Healthcare
2021-01-29,UNH,UNITEDHEALTH GROUP INC,333.57999,Healthcare
2019-03-11,UNH,UNITEDHEALTH GROUP INC,243.14999,Healthcare
2020-02-28,UNH,UNITEDHEALTH GROUP INC,254.96001,Healthcare
2020-03-30,UNH,UNITEDHEALTH GROUP INC,251.28,Healthcare
2023-09-11,UNH,UNITEDHEALTH GROUP INC,479.38,Healthcare
2020-12-30,UNH,UNITEDHEALTH GROUP INC,344.98999,Healthcare
2022-08-02,UNH,UNITEDHEALTH GROUP INC,535.46002,Healthcare
2023-06-12,UNH,UNITEDHEALTH GROUP INC,492.59,Healthcare
2023-10-02,UNH,UNITEDHEALTH GROUP INC,514.57001,Healthcare
2019-04-18,UNH,UNITEDHEALTH GROUP INC,221.75,Healthcare
2023-05-30,UNH,UNITEDHEALTH GROUP INC,479.85001,Healthcare
2021-02-16,UNH,UNITEDHEALTH GROUP INC,324.62,Healthcare
2021-04-07,UNH,UNITEDHEALTH GROUP INC,365.64001,Healthcare
2022-12-16,UNH,UNITEDHEALTH GROUP INC,523.70001,Healthcare
2020-05-27,UNH,UNITEDHEALTH GROUP INC,303.76999,Healthcare
2019-06-18,UNH,UNITEDHEALTH GROUP INC,245.7,Healthcare
2019-08-02,UNH,UNITEDHEALTH GROUP INC,250.05,Healthcare
2021-07-26,UNH,UNITEDHEALTH GROUP INC,413.54001,Healthcare
2022-06-28,UNH,UNITEDHEALTH GROUP INC,508.44,Healthcare
2019-06-28,UNH,UNITEDHEALTH GROUP INC,244.00999,Healthcare
2021-05-04,UNH,UNITEDHEALTH GROUP INC,411.34,Healthcare
2020-01-24,UNH,UNITEDHEALTH GROUP INC,292.81,Healthcare
2019-03-12,UNH,UNITEDHEALTH GROUP INC,245.88,Healthcare
2019-10-15,UNH,UNITEDHEALTH GROUP INC,238.59,Healthcare
2020-05-21,UNH,UNITEDHEALTH GROUP INC,286.91,Healthcare
2019-01-17,UNH,UNITEDHEALTH GROUP INC,259.76999,Healthcare
2022-04-14,UNH,UNITEDHEALTH GROUP INC,534.82001,Healthcare
2021-11-29,UNH,UNITEDHEALTH GROUP INC,452,Healthcare
2019-04-08,UNH,UNITEDHEALTH GROUP INC,248.75,Healthcare
2023-08-21,UNH,UNITEDHEALTH GROUP INC,497.67999,Healthcare
2020-06-18,UNH,UNITEDHEALTH GROUP INC,291.48001,Healthcare
2019-12-10,UNH,UNITEDHEALTH GROUP INC,279.51999,Healthcare
2022-07-05,UNH,UNITEDHEALTH GROUP INC,505.23999,Healthcare
2020-01-21,UNH,UNITEDHEALTH GROUP INC,300.53,Healthcare
2021-10-25,UNH,UNITEDHEALTH GROUP INC,449.48999,Healthcare
2019-04-16,UNH,UNITEDHEALTH GROUP INC,220.96001,Healthcare
2023-01-09,UNH,UNITEDHEALTH GROUP INC,490.06,Healthcare
2019-05-06,UNH,UNITEDHEALTH GROUP INC,240.5,Healthcare
2019-01-25,UNH,UNITEDHEALTH GROUP INC,268.04999,Healthcare
2020-06-10,UNH,UNITEDHEALTH GROUP INC,305.75,Healthcare
2019-08-12,UNH,UNITEDHEALTH GROUP INC,243.2,Healthcare
2020-06-26,UNH,UNITEDHEALTH GROUP INC,286.88,Healthcare
2023-12-13,UNH,UNITEDHEALTH GROUP INC,549.01001,Healthcare
2021-05-19,UNH,UNITEDHEALTH GROUP INC,409.5,Healthcare
2022-06-24,UNH,UNITEDHEALTH GROUP INC,495.64001,Healthcare
2020-04-20,UNH,UNITEDHEALTH GROUP INC,282.14001,Healthcare
2022-01-28,UNH,UNITEDHEALTH GROUP INC,466.06,Healthcare
2019-08-16,UNH,UNITEDHEALTH GROUP INC,245.69,Healthcare
2021-08-05,UNH,UNITEDHEALTH GROUP INC,411.19,Healthcare
2022-11-15,UNH,UNITEDHEALTH GROUP INC,503.01001,Healthcare
2021-10-21,UNH,UNITEDHEALTH GROUP INC,442.28,Healthcare
2019-05-02,UNH,UNITEDHEALTH GROUP INC,232.45,Healthcare
2023-07-27,UNH,UNITEDHEALTH GROUP INC,505.23001,Healthcare
2022-12-08,UNH,UNITEDHEALTH GROUP INC,547.91998,Healthcare
2022-11-04,UNH,UNITEDHEALTH GROUP INC,538.16998,Healthcare
2022-01-27,UNH,UNITEDHEALTH GROUP INC,461.60001,Healthcare
2021-12-10,UNH,UNITEDHEALTH GROUP INC,478.23001,Healthcare
2019-09-19,UNH,UNITEDHEALTH GROUP INC,232.85001,Healthcare
2019-12-23,UNH,UNITEDHEALTH GROUP INC,295.09,Healthcare
2019-12-24,UNH,UNITEDHEALTH GROUP INC,294.54001,Healthcare
2020-03-09,UNH,UNITEDHEALTH GROUP INC,273.44,Healthcare
2019-10-31,UNH,UNITEDHEALTH GROUP INC,252.7,Healthcare
2023-01-20,UNH,UNITEDHEALTH GROUP INC,486.72,Healthcare
2023-10-05,UNH,UNITEDHEALTH GROUP INC,516.22998,Healthcare
2023-08-24,UNH,UNITEDHEALTH GROUP INC,488.10001,Healthcare
2021-10-28,UNH,UNITEDHEALTH GROUP INC,455.44,Healthcare
2022-02-02,UNH,UNITEDHEALTH GROUP INC,479.78,Healthcare
2022-06-07,UNH,UNITEDHEALTH GROUP INC,497.10001,Healthcare
2022-09-21,UNH,UNITEDHEALTH GROUP INC,512.08002,Healthcare
2022-09-22,UNH,UNITEDHEALTH GROUP INC,517.46002,Healthcare
2023-11-20,UNH,UNITEDHEALTH GROUP INC,535.09998,Healthcare
